(-2.28179,-1.38154), (1.57494,-1.32205), (-0.450461,0.394204), (-1.34063,-1.53898), (0.463625,-0.48406), (-0.518268,-1.47233), (1.52037,-0.469754), (-1.51514,-0.526085), (-1.50575,-1.50871), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.58166,-1.3584), (1.50295,0.383177), (0.463625,-0.48406), (-1.56439,-1.37697), (-1.41996,-1.60968), (-0.518268,-1.47233), (1.52468,-0.473951), (-1.51514,-0.526085), (-1.50575,-1.50871), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29575,0.443661), (-1.33901,1.55534), (0.474118,-0.479217), (1.4988,0.411836), (-1.41996,-1.60968), (-0.514831,-1.47666), (1.61593,-1.51336), (-1.51514,-0.526085), (-1.50575,-1.50871), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.520336,-2.2924), (0.482413,-0.491119), (-1.5551,0.520846), (1.61593,-1.51336), (1.51481,0.472924), (-0.530481,-1.51749), (-1.51905,-0.522982), (1.54117,-1.60344), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.36347,0.581065), (-0.408753,-0.425597), (-0.520336,-2.2924), (-1.52271,-2.27779), (0.482413,-0.491119), (-0.530481,-1.51749), (1.4988,0.47538), (-1.51905,-0.522982), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.480741,-0.432076), (-1.44834,0.608206), (-1.60777,-0.539968), (0.482413,-0.491119), (-0.42418,-1.45833), (-1.51833,-1.62747), (1.4988,0.47538), (-0.524691,-1.51102), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.585355,-0.412821), (-1.4233,-0.427523), (1.45519,-0.482429), (-1.55865,0.489424), (-1.52409,-0.471923), (-1.52253,-1.61591), (-1.61263,-1.4854), (-0.524691,-1.51102), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.3,-2.3), (-1.38253,-0.391944), (0.512126,1.64953), (-1.51506,-2.29617), (-1.5297,-0.40105), (-1.52981,0.497817), (-1.49278,-0.501232), (-0.4973,-1.51454), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.41885,-0.424742), (-1.52155,-2.29004), (-1.6401,1.50763), (0.514637,1.58366), (-1.56531,-1.62161), (-1.52981,0.497817), (-1.49278,-0.501232), (-0.4973,-1.51454), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.456341,0.393722), (-0.522849,0.497752), (-1.52552,-2.29776), (-1.56531,-1.62161), (0.484545,1.57753), (-1.47759,0.562593), (-1.49278,-0.501232), (-0.4973,-1.51454), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.27974,-0.486312), (0.459769,0.453568), (-1.52552,-2.29776), (-0.505723,0.495008), (0.49135,1.54828), (-1.50656,0.527385), (-0.4973,-1.51454), (-1.50005,-0.505289), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.496033,0.515426), (0.58399,-1.50432), (1.58613,0.513527), (-1.46744,-1.38531), (0.478388,1.52275), (-1.50656,0.527385), (-0.4973,-1.51454), (-1.50005,-0.505289), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.496033,0.515426), (0.58399,-1.50432), (-1.60008,-1.43824), (1.47742,0.508625), (-1.50656,0.527385), (-0.4973,-1.51454), (-1.50005,-0.505289), (1.59749,1.55525), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.65927,-1.45613), (0.465528,1.53679), (-1.48061,-1.60941), (1.50292,0.515357), (0.512132,-1.51165), (-0.4973,-1.51454), (-1.50005,-0.505289), (1.59749,1.55525), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.43797,-2.29696), (-1.49885,0.622827), (-1.5801,-1.37803), (0.465528,1.53679), (0.512132,-1.51165), (-1.50275,0.50883), (-1.50438,-0.502996), (-0.503145,-1.51062), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.692903,-0.522007), (-1.49084,-0.288686), (-1.43738,-2.2935), (-1.49885,0.622827), (0.481592,1.49913), (-1.50275,0.50883), (-1.50438,-0.502996), (-0.503145,-1.51062), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.42185,-2.29096), (-1.43738,-2.2935), (1.38275,-0.493916), (0.496578,0.508041), (0.500838,1.49701), (-1.50275,0.50883), (-1.50438,-0.502996), (-0.503145,-1.51062), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.43738,-2.2935), (-1.54779,-2.28806), (0.496578,0.508041), (1.44904,-0.48456), (0.500838,1.49701), (-1.50275,0.50883), (-0.503145,-1.51062), (-1.50768,-0.500007), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.43738,-2.2935), (-1.54779,-2.28806), (-2.29692,-1.47899), (1.51972,-0.527045), (0.500838,1.49701), (-1.50275,0.50883), (-0.503145,-1.51062), (-1.50768,-0.500007), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.36182,-1.42536), (-1.57051,-1.65881), (-2.29692,-1.47899), (1.51972,-0.527045), (-1.50275,0.50883), (0.496987,1.50427), (-0.503145,-1.51062), (-1.50768,-0.500007), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.57051,-1.65881), (-2.29474,-1.50064), (-1.37951,-1.52962), (1.52219,-0.508384), (-1.50275,0.50883), (0.496987,1.50427), (-0.503145,-1.51062), (-1.50768,-0.500007), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.55381,-2.27411), (-2.29281,1.54902), (-2.29474,-1.50064), (1.52219,-0.508384), (-1.50275,0.50883), (0.496987,1.50427), (-0.503145,-1.51062), (-1.50768,-0.500007), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.42298,0.596451), (0.501846,-1.61768), (-2.29474,-1.50064), (-0.4445,1.53338), (-1.41262,1.44103), (-1.50275,0.50883), (0.496987,1.50427), (-0.503145,-1.51062), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.591333,-0.398639), (-0.454658,-1.37182), (-2.29474,-1.50064), (0.539683,-1.45718), (-1.40959,1.44545), (-0.467873,1.52844), (-1.51059,0.49973), (-0.503145,-1.51062), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.555266,-0.612729), (-2.29474,-1.50064), (-0.568654,-1.43242), (0.510846,-1.4651), (-1.40173,-1.50851), (-0.497949,1.51318), (-1.51059,0.49973), (-0.503145,-1.51062), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.51164,-2.27033), (-2.2906,-1.58927), (0.486193,-1.63936), (-0.561059,-0.545864), (0.520715,-1.48831), (-0.497949,1.51318), (-1.51059,0.49973), (-0.503145,-1.51062), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.5008,-2.27492), (-1.66045,-1.58563), (0.528783,-1.63625), (-1.47105,-1.34911), (-1.50846,-2.28726), (0.523791,-1.49922), (-1.51059,0.49973), (-0.503145,-1.51062), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29742,-0.509581), (-1.53968,-2.29188), (-1.49586,-0.387379), (1.52308,-0.591456), (-1.47548,-0.551599), (0.510817,-1.4888), (-0.503145,-1.51062), (-1.50629,0.50199), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.39174,-2.28753), (-1.37597,-1.38978), (-1.5332,-2.29915), (1.52308,-0.591456), (0.510817,-1.4888), (-1.51634,-0.504735), (-0.503145,-1.51062), (-1.50629,0.50199), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.372982,-1.49869), (-1.5332,-2.29915), (-1.42663,-0.458409), (1.52308,-0.591456), (0.510817,-1.4888), (-1.51634,-0.504735), (-0.503145,-1.51062), (-1.50629,0.50199), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.27613,-1.45121), (-0.372982,-1.49869), (-1.65076,-1.42506), (-1.5332,-2.29915), (1.53077,-0.491806), (-1.51341,-0.507687), (-0.503145,-1.51062), (-1.50629,0.50199), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.42839,1.37593), (-2.29671,-1.50854), (-1.5332,-2.29915), (-1.52672,-1.39126), (1.51725,-0.488906), (-1.51341,-0.507687), (-0.503145,-1.51062), (-1.50629,0.50199), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.67475,-1.5416), (-2.29948,-1.48039), (-1.45169,1.37199), (-1.56692,-1.38382), (1.51725,-0.488906), (-1.51341,-0.507687), (-0.503145,-1.51062), (-1.50629,0.50199), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.67475,-1.5416), (0.44384,-1.40775), (-1.57994,-1.40272), (-1.47647,1.39838), (1.52087,-0.501374), (-1.51341,-0.507687), (-0.503145,-1.51062), (-1.50629,0.50199), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.43039,-1.31812), (-2.2895,0.567123), (-0.496615,0.408097), (0.470829,-1.40566), (-1.47647,1.39838), (1.52087,-0.501374), (-1.51341,-0.507687), (-0.503145,-1.51062), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.470829,-1.40566), (-1.48877,0.605509), (-1.47647,1.39838), (-1.49405,-1.61719), (-0.491727,1.48051), (1.52087,-0.501374), (-0.503145,-1.51062), (-1.50715,-0.50503), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.47631,1.31291), (-0.595111,0.501143), (0.458363,-1.41079), (-1.48375,0.413677), (-0.491727,1.48051), (1.52087,-0.501374), (-0.503145,-1.51062), (-1.50715,-0.50503), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.3446,-1.45482), (1.66377,0.553379), (-1.4702,1.34061), (-0.550619,0.523774), (0.580065,-1.50259), (-1.48066,0.43541), (-0.503145,-1.51062), (-1.50715,-0.50503), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.37315,0.557707), (-1.53373,2.28221), (-0.550619,0.523774), (0.580065,-1.50259), (-0.483239,1.54755), (-1.48719,0.46797), (-0.503145,-1.51062), (-1.50715,-0.50503), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.550619,0.523774), (-1.41793,-1.58488), (1.53267,0.553439), (-0.522963,1.47281), (-1.48719,0.46797), (-1.59819,-1.56726), (-0.503145,-1.51062), (-1.50715,-0.50503), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29391,-1.56211), (-0.546054,-0.495099), (-1.41793,-1.58488), (-0.522963,1.47281), (-1.49351,0.507449), (1.51449,0.495668), (-1.50715,-0.50503), (-0.50089,-1.50802), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.36284,-0.392629), (-2.3,-2.3), (-1.45403,-2.29586), (-0.522963,1.47281), (-1.42272,-1.57626), (-1.50061,0.500298), (1.50146,0.498702), (-1.50715,-0.50503), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.32897,0.352691), (-0.409531,-1.34131), (-2.27163,-0.535179), (-2.3,-2.3), (0.391877,-0.540446), (-1.4612,-2.29898), (-0.520665,1.48059), (-1.50715,-0.50503), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.4209,-0.544123), (-1.42265,1.65338), (-2.29771,-1.44928), (-1.4612,-2.29898), (-1.61085,-0.513736), (-0.545645,-1.47952), (-0.524645,1.48474), (-1.50715,-0.50503), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.54866,0.677761), (0.636048,-0.508957), (-1.52924,0.357306), (0.4209,-0.544123), (-2.29771,-1.44928), (-1.4612,-2.29898), (-0.545645,-1.47952), (-1.5455,-0.533597), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.513698,-0.431442), (-1.49125,-0.387408), (0.548285,1.61231), (-1.4612,-2.29898), (-1.55839,0.515294), (-1.5455,-0.533597), (-0.538283,-1.51047), (1.53665,-0.503515), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.471552,0.576985), (-0.513698,-0.431442), (0.550719,1.60906), (-1.36862,-1.55662), (-1.55839,0.515294), (-0.538283,-1.51047), (-1.48399,-0.479348), (1.4836,-0.489941), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.489069,-1.64503), (0.439708,0.550651), (-2.28339,1.52798), (-0.51146,-0.47417), (-1.40048,-1.56162), (-1.55839,0.515294), (-0.538283,-1.51047), (1.4836,-0.489941), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29711,-1.63959), (-0.639193,-1.59008), (1.53148,0.561758), (-1.55839,0.515294), (-1.41359,-1.56521), (-0.484648,-1.53602), (1.4836,-0.489941), (-1.60447,-1.54168), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.28714,-1.48736), (-0.558214,-1.60028), (-0.459551,1.40936), (0.505459,-1.40268), (1.48598,0.555847), (1.4836,-0.489941), (-1.40571,-1.48407), (-0.487716,-1.51383), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.28731,-1.39024), (-2.29275,-1.50838), (-0.479747,1.41731), (0.493052,-1.41885), (-1.54661,-1.39302), (1.48296,0.484071), (1.4836,-0.489941), (-0.487716,-1.51383), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.28731,-1.39024), (-2.29418,-0.464103), (-2.29622,-1.51512), (-0.543688,1.4431), (0.498792,-1.45347), (-1.54111,-0.528505), (-0.487716,-1.51383), (1.45079,1.59392), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.500964,-2.29429), (-1.40266,-0.449194), (-2.29622,-1.51512), (-1.51332,-0.397985), (0.486755,-1.46742), (-1.54111,-0.528505), (-0.530612,1.47732), (-0.487716,-1.51383), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.28917,-1.5541), (-2.29363,1.64613), (0.500964,-2.29429), (-2.29622,-1.51512), (0.545511,-1.45646), (-0.530612,1.47732), (-1.48906,-0.480114), (-0.487716,-1.51383), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.500964,-2.29429), (0.496389,0.434042), (-2.29622,-1.51512), (-0.597568,1.52546), (-1.38326,-1.55909), (0.501019,-1.58407), (-1.48906,-0.480114), (-0.487716,-1.51383), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.43316,-2.29689), (0.496389,0.434042), (-1.60619,-0.496543), (-1.57693,-1.62901), (0.512729,-1.54892), (-1.48906,-0.480114), (-0.519114,1.52109), (-0.487716,-1.51383), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.36203,-1.40151), (0.492913,0.439582), (-1.60619,-0.496543), (-1.52039,-1.36651), (-1.53331,-1.63492), (-1.4823,-0.504793), (0.518031,-1.51098), (-0.489815,-1.50895), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.39225,0.458268), (0.492913,0.439582), (-1.47267,-2.29387), (-1.65479,1.55099), (-1.52157,-1.62165), (0.518031,-1.51098), (-0.50626,-1.51121), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.4895,0.444919), (-1.47267,-2.29387), (-0.505026,-0.496372), (-1.62329,1.54889), (-1.51644,0.559062), (-1.48859,0.460577), (0.518031,-1.51098), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.4895,0.444919), (-1.5188,-2.29073), (-0.505026,-0.496372), (1.6192,1.59128), (-0.45911,1.47152), (-1.51155,0.468196), (0.51174,-1.51602), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.4184,-1.63726), (-1.5188,-2.29073), (-2.2929,-1.50507), (-0.505026,-0.496372), (-0.45911,1.47152), (0.51174,-1.51602), (-1.50306,0.495613), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.5188,-2.29073), (-2.2929,-1.50507), (-0.505026,-0.496372), (-1.3928,-1.5857), (-0.484154,1.49064), (0.51174,-1.51602), (-1.51095,0.497836), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.37445,-2.29576), (-2.2929,-1.50507), (-1.43484,-0.575362), (-1.54,-1.36657), (-1.42546,-1.58349), (-0.508623,-1.50288), (-1.51095,0.497836), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.3,-2.3), (1.38003,-2.29831), (-0.477098,-1.34929), (0.508294,-1.42018), (-1.39867,-1.49242), (-0.508623,-1.50288), (-1.51095,0.497836), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.413162,-2.29729), (0.529191,-1.34172), (1.38003,-2.29831), (-0.477098,-1.34929), (0.524048,-1.44946), (-0.508623,-1.50288), (-1.51095,0.497836), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.413742,-2.27247), (-0.413162,-2.29729), (-0.567868,-0.400032), (1.45597,-1.66943), (0.49157,-1.4526), (-0.508623,-1.50288), (-1.51095,0.497836), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.67816,-1.44926), (-0.553855,-0.424588), (0.621045,-1.4855), (1.40148,-1.61395), (0.462842,-1.57535), (0.49157,-1.4526), (-0.506582,-1.50641), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.41783,-0.42166), (0.621045,-1.4855), (1.40834,-1.61631), (0.462842,-1.57535), (-1.50345,-1.63478), (0.49157,-1.4526), (-0.506582,-1.50641), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.44988,-2.23001), (-2.26392,0.494444), (0.494792,-2.26509), (0.495559,-1.57767), (0.515517,-1.45659), (1.53693,-0.500544), (-0.506582,-1.50641), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.370296,-1.41338), (0.484862,-2.29463), (-1.36316,0.522543), (-1.45469,-0.62351), (0.500523,-1.47484), (1.5226,-0.498151), (-0.506582,-1.50641), (-1.50882,-0.500746), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.484862,-2.29463), (-0.483401,-2.29628), (-0.391162,-1.50495), (-1.47873,-0.571939), (-1.52227,0.541416), (0.500523,-1.47484), (1.51381,-0.505456), (-0.506582,-1.50641), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.45179,-2.25951), (0.484862,-2.29463), (-0.391162,-1.50495), (-0.454712,-1.58751), (-1.47873,-0.571939), (-1.52227,0.541416), (0.500523,-1.47484), (1.51381,-0.505456), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.484862,-2.29463), (-0.511057,-2.29584), (-1.43859,-0.395424), (-0.414066,-1.50732), (-1.46435,-0.560341), (-1.52227,0.541416), (0.503204,-1.48266), (1.50576,-0.507845), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.484862,-2.29463), (-0.485711,-2.29651), (-2.27357,-1.47115), (-1.37524,-1.48862), (-1.46827,-0.517935), (-1.52227,0.541416), (-0.512525,-1.51327), (1.50576,-0.507845), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.484684,-1.41971), (-1.37524,-1.48862), (1.5623,0.564892), (-1.62338,-1.44953), (-1.47271,-0.514023), (-1.49216,0.526451), (-0.512525,-1.51327), (1.50576,-0.507845), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.37524,-1.48862), (1.55357,0.569997), (0.505861,-1.5516), (-1.47271,-0.514023), (-1.48912,0.495755), (-1.56059,-1.41832), (-0.512525,-1.51327), (1.50576,-0.507845), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.535212,0.640638), (-2.29515,-1.38692), (0.496406,-2.29343), (-2.29766,-0.490155), (-1.47271,-0.514023), (-1.48912,0.495755), (-0.512525,-1.51327), (1.50576,-0.507845), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29766,-0.490155), (-1.64662,-0.50813), (-1.61903,-1.39069), (-0.448191,0.523187), (-1.49522,-0.516254), (-0.512525,-1.51327), (-1.50352,0.508281), (1.50576,-0.507845), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29766,-0.490155), (-0.448191,0.523187), (-1.57604,-0.537534), (-1.60988,-1.43629), (-1.5586,-1.601), (-0.512525,-1.51327), (-1.50352,0.508281), (1.50576,-0.507845), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.28713,0.537291), (-1.45694,0.655342), (-0.43434,-0.433269), (-0.448191,0.523187), (-1.35575,-1.46376), (-1.57145,-0.485561), (-0.512525,-1.51327), (-1.50352,0.508281), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.61002,0.576308), (-2.29575,-1.44492), (-0.470854,-0.443995), (-0.464984,0.472028), (-1.57145,-0.485561), (-1.38806,-1.49282), (-0.512525,-1.51327), (-1.50352,0.508281), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.5678,0.374926), (-2.29575,-1.44492), (0.50223,0.474336), (-1.57367,0.570348), (1.58482,-0.463631), (-1.39323,-1.48725), (1.49073,-0.521934), (-0.512525,-1.51327), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.444159,2.26973), (-0.617023,-0.417134), (-0.50003,-2.29206), (-2.29335,-1.54166), (0.50223,0.474336), (-1.55212,0.495126), (1.49073,-0.521934), (-0.512525,-1.51327), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29335,-1.54166), (0.50223,0.474336), (-0.488841,0.524629), (-0.492778,-0.52281), (-0.569591,1.48048), (1.49369,-1.40286), (-0.512525,-1.51327), (-1.55414,-1.59578), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.29335,-1.54166), (0.50223,0.474336), (-0.492778,-0.52281), (-0.491163,0.51978), (-0.558354,1.49564), (-0.512525,-1.51327), (1.49736,-1.40526), (-1.55414,-1.59578), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.383858,-1.38887), (-1.49433,-2.29551), (-0.491163,0.51978), (-2.29864,-1.48546), (-0.431964,1.56698), (0.473397,1.44163), (-0.550664,1.50495), (-0.512525,-1.51327), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.52827,-0.380934), (-1.43237,-0.427607), (-0.491163,0.51978), (-0.434334,1.52605), (0.487356,1.44775), (-1.43612,-1.41683), (-0.550664,1.50495), (-0.512525,-1.51327), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-0.491163,0.51978), (2.34906,0.578007), (-1.41529,-0.536482), (-0.434334,1.52605), (-1.50189,-0.439002), (-0.550664,1.50495), (0.500775,1.48937), (-0.512525,-1.51327), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(0.52991,-1.63198), (-1.4877,-2.28733), (2.34396,0.513818), (-1.44206,-0.529536), (-1.53066,-0.46971), (-0.48238,1.53195), (-0.509495,-1.51021), (-1.48944,1.60836), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(1.42635,-2.29522), (-2.28316,-1.472), (-1.4877,-2.28733), (-0.542081,-0.503952), (0.46246,-1.60628), (2.34396,0.513818), (-1.52812,-0.536537), (-0.48238,1.53195), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.4877,-2.28733), (-1.65976,-1.46848), (-0.517175,-0.498602), (1.49689,-2.29772), (0.455952,-1.57922), (2.34396,0.513818), (-1.52812,-0.536537), (-0.48238,1.53195), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-2.3,-2.3), (-1.65721,-1.46623), (-0.517175,-0.498602), (0.455952,-1.57922), (0.568652,-1.55503), (2.34396,0.513818), (-1.48809,-0.522862), (-0.509095,1.52797), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.48965,-0.389398), (-1.41936,-1.38395), (-0.508267,-0.515212), (-1.59869,-1.61003), (0.568652,-1.55503), (2.34396,0.513818), (0.459089,-1.4769), (-1.49912,-0.529421), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
(-1.59664,0.413175), (-2.29227,-1.44967), (-1.42165,-1.38682), (2.34396,0.513818), (1.51891,-0.448098), (-1.58218,-1.59563), (0.541291,-1.52436), (-1.49912,-0.529421), (-1.50825,-1.50558), (1.50842,-1.50873), (-1.50841,1.50758), (1.5079,1.50822);
